name,company_number,jurisdiction_code,incorporation_date,dissolution_date,company_type,registry_url,branch,branch_status,inactive,current_status,created_at,updated_at,retrieved_at,opencorporates_url,previous_names,alternative_names,source,registered_address,registered_address_in_full,industry_codes,restricted_for_marketing,native_company_number
130 Nelson LLC,10275413,us_ak,2024-06-25,,Limited Liability Company,,,,FALSE,Good Standing,2024-06-27T05:20:31+00:00,2024-11-24T04:13:13+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10275413,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '821 N ST STE 102', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99501', 'country': 'UNITED STATES'}","821 N ST STE 102, ANCHORAGE, AK, 99501",[],,
1300 DAYTON STREET LLC,10290244,us_ak,2024-11-05,,Limited Liability Company,,,,FALSE,Good Standing,2024-11-07T16:10:28+00:00,2024-11-24T04:01:43+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10290244,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '1300 DAYTON STREET ', 'locality': 'CAMDEN', 'region': 'NJ', 'postal_code': '08101', 'country': 'UNITED STATES'}","1300 DAYTON STREET , CAMDEN, NJ, 08101",[],,
"1303 Colonial Dr, LLC",10267722,us_ak,2024-04-22,,Limited Liability Company,,,,FALSE,Good Standing,2024-04-24T04:25:20+00:00,2024-11-24T04:19:59+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10267722,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '26310 N 153RD AVE', 'locality': 'SURPRISE', 'region': 'AZ', 'postal_code': '85387', 'country': 'UNITED STATES'}","26310 N 153RD AVE, SURPRISE, AZ, 85387",[],,
"134 Barren Ave, LLC",10279527,us_ak,2024-07-29,,Limited Liability Company,,,,FALSE,Good Standing,2024-07-31T05:30:15+00:00,2024-11-24T04:10:18+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10279527,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3225 MCLEOD DR STE 100', 'locality': 'LAS VEGAS', 'region': 'NV', 'postal_code': '89121', 'country': 'UNITED STATES'}","3225 MCLEOD DR STE 100, LAS VEGAS, NV, 89121",[],,
1469 Guy Properties LLC,10284970,us_ak,2024-09-16,,Limited Liability Company,,,,FALSE,Good Standing,2024-09-18T04:05:32+00:00,2024-11-24T04:06:00+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10284970,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '1773 COLLEGE ROAD, FAIRBANKS', 'locality': 'FAIRBANKS', 'region': 'AK', 'postal_code': '99709', 'country': 'UNITED STATES'}","1773 COLLEGE ROAD, FAIRBANKS, FAIRBANKS, AK, 99709",[],,
"1470 Secluded Drive, LLC",10263330,us_ak,2024-03-14,,Limited Liability Company,,,,FALSE,Good Standing,2024-03-16T04:20:23+00:00,2024-11-24T04:23:26+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10263330,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '1705 CHENA POINT AVENUE', 'locality': 'FAIRBANKS', 'region': 'AK', 'postal_code': '99709', 'country': 'UNITED STATES'}","1705 CHENA POINT AVENUE, FAIRBANKS, AK, 99709",[],,
14K LLC,10275800,us_ak,2024-06-27,,Limited Liability Company,,,,FALSE,Good Standing,2024-06-29T06:08:33+00:00,2024-11-24T04:12:53+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10275800,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '2444 W. CAMERON BRIDGE RD.', 'locality': 'BOZEMAN', 'region': 'MT', 'postal_code': '59718', 'country': 'UNITED STATES'}","2444 W. CAMERON BRIDGE RD., BOZEMAN, MT, 59718",[],,
"15 SING LEE ALLEY, LLC",10258014,us_ak,2024-01-26,,Limited Liability Company,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-02-01T05:25:46+00:00,2024-11-24T04:28:26+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10258014,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '806 CARY RD', 'locality': 'EDMONDS', 'region': 'WA', 'postal_code': '98020', 'country': 'UNITED STATES'}","806 CARY RD, EDMONDS, WA, 98020",[],,
"15639 Carl Street, LLC",10279034,us_ak,2024-07-24,,Limited Liability Company,,,,FALSE,Good Standing,2024-07-26T05:30:17+00:00,2024-11-24T04:10:42+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10279034,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '15639 CARL STREET', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99516', 'country': 'UNITED STATES'}","15639 CARL STREET, ANCHORAGE, AK, 99516",[],,
"15852 Carl Street, LLC",10279042,us_ak,2024-07-24,,Limited Liability Company,,,,FALSE,Good Standing,2024-07-26T05:30:34+00:00,2024-11-24T04:10:47+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10279042,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '15852 CARL STREET', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99516', 'country': 'UNITED STATES'}","15852 CARL STREET, ANCHORAGE, AK, 99516",[],,
16 Loaves,10276585,us_ak,2024-07-04,,Nonprofit Corporation,,,,FALSE,Good Standing,2024-07-06T05:43:32+00:00,2024-11-24T04:12:26+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10276585,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '1116 SLIM WILLIAMS WAY', 'locality': 'JUNEAU', 'region': 'AK', 'postal_code': '99801-9980', 'country': 'UNITED STATES'}","1116 SLIM WILLIAMS WAY, JUNEAU, AK, 99801-9980",[],,
"1642 E Dowling, LLC",10282173,us_ak,2024-08-21,,Limited Liability Company,,,,FALSE,Good Standing,2024-08-23T04:10:35+00:00,2024-11-24T04:08:13+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10282173,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '11061 HIDEAWAY CIRCLE', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99507', 'country': 'UNITED STATES'}","11061 HIDEAWAY CIRCLE, ANCHORAGE, AK, 99507",[],,
17 LLC,10274773,us_ak,2024-06-20,,Limited Liability Company,,,,FALSE,Good Standing,2024-06-22T05:30:15+00:00,2024-11-24T04:13:38+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10274773,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '821 N ST  STE 102 ', 'locality': '821 N ST  STE 102 ', 'region': 'AK', 'postal_code': '99501', 'country': 'UNITED STATES'}","821 N ST  STE 102 , 821 N ST  STE 102 , AK, 99501",[],,
"1800 W. 48th Street, LLC",10265060,us_ak,2024-03-30,,Limited Liability Company,,,,FALSE,Good Standing,2024-04-01T05:15:16+00:00,2024-11-24T04:21:51+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10265060,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '600 DRIVEWAY STREET', 'locality': 'FAIRBANKS', 'region': 'AK', 'postal_code': '99701', 'country': 'UNITED STATES'}","600 DRIVEWAY STREET, FAIRBANKS, AK, 99701",[],,
"1885 E 64th Ave, LLC",10270197,us_ak,2024-05-13,,Limited Liability Company,,,,FALSE,Good Standing,2024-05-15T04:05:37+00:00,2024-11-24T04:17:48+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10270197,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3225 MCLEOD DR STE 100', 'locality': 'LAS VEGAS', 'region': 'NV', 'postal_code': '89121', 'country': 'UNITED STATES'}","3225 MCLEOD DR STE 100, LAS VEGAS, NV, 89121",[],,
"1917, LLC.",10265119,us_ak,2024-03-31,,Limited Liability Company,,,,FALSE,Good Standing,2024-04-02T04:55:14+00:00,2024-11-24T04:21:50+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10265119,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '13521 VENUS WAY', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99515', 'country': 'UNITED STATES'}","13521 VENUS WAY, ANCHORAGE, AK, 99515",[],,
1918 WINTER STREET ABS LLC,10266876,us_ak,2024-03-27,,Limited Liability Company,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-04-17T05:07:18+00:00,2024-11-24T04:22:13+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10266876,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '7 CORPORATE DR', 'locality': 'KEENE', 'region': 'NH', 'postal_code': '03431', 'country': 'UNITED STATES'}","7 CORPORATE DR, KEENE, NH, 03431",[],,
1918 WINTER STREET OPERATING CO LLC,10260594,us_ak,2024-01-25,,Limited Liability Company,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-02-22T04:57:43+00:00,2024-11-24T04:28:36+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10260594,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '7 CORPORATE DRIVE', 'locality': 'KEENE', 'region': 'NH', 'postal_code': '03431', 'country': 'UNITED STATES'}","7 CORPORATE DRIVE, KEENE, NH, 03431",[],,
192 Franklin LLC,10285583,us_ak,2024-09-22,,Limited Liability Company,,,,FALSE,Good Standing,2024-09-24T04:05:14+00:00,2024-11-24T04:05:30+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10285583,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3351 DOUGLAS HWY', 'locality': 'JUNEAU', 'region': 'AK', 'postal_code': '99801', 'country': 'UNITED STATES'}","3351 DOUGLAS HWY, JUNEAU, AK, 99801",[],,
1960 E Industrial LLC,10255230,us_ak,2024-01-01,,Limited Liability Company,,,,FALSE,Good Standing,2024-01-04T16:25:27+00:00,2024-11-24T04:30:57+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10255230,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '2525 S CUSHMAN ST', 'locality': 'FAIRBANKS', 'region': 'AK', 'postal_code': '99701', 'country': 'UNITED STATES'}","2525 S CUSHMAN ST, FAIRBANKS, AK, 99701",[],,
1989 Legacy Group LLC,10282599,us_ak,2024-08-26,,Limited Liability Company,,,,FALSE,Good Standing,2024-08-28T04:10:29+00:00,2024-11-24T04:07:49+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10282599,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '2539 S EVENING FOG CIR', 'locality': 'PALMER', 'region': 'AK', 'postal_code': '99645', 'country': 'UNITED STATES'}","2539 S EVENING FOG CIR, PALMER, AK, 99645",[],,
"1HOUSTON1, LIMITED PARTNERSHIP",10281093,us_ak,2024-07-31,,Limited Partnership,,,,FALSE,Good Standing,2024-08-14T04:51:23+00:00,2024-11-24T04:10:09+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10281093,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '200 W 34TH AVE #977', 'locality': 'ANCHORAGE', 'region': 'AK', 'postal_code': '99503', 'country': 'UNITED STATES'}","200 W 34TH AVE #977, ANCHORAGE, AK, 99503",[],,
"1Money USA, Inc.",10292159,us_ak,2024-11-22,,Business Corporation,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-11-24T04:00:25+00:00,2024-11-24T04:00:29+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10292159,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '872 TANAGER ST. UNIT 53', 'locality': 'INCLINE VILLAGE', 'region': 'NV', 'postal_code': '89451', 'country': 'UNITED STATES'}","872 TANAGER ST. UNIT 53, INCLINE VILLAGE, NV, 89451",[],,
1UP IceTechs LLC,10259962,us_ak,2024-02-14,,Limited Liability Company,,,,FALSE,Good Standing,2024-02-16T05:50:25+00:00,2024-11-24T04:26:51+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10259962,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3261 SOUTH PURVEY CIRCLE', 'locality': 'WASILLA', 'region': 'AK', 'postal_code': '99654-0543', 'country': 'UNITED STATES'}","3261 SOUTH PURVEY CIRCLE, WASILLA, AK, 99654-0543",[],,
1st Creek Tendering and Logistics LLC,10268022,us_ak,2024-04-24,,Limited Liability Company,,,,FALSE,Good Standing,2024-04-26T05:45:17+00:00,2024-11-24T04:19:38+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10268022,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '#8 MAIN STREET, EKUK SUBDIVISION', 'locality': 'EKUK', 'region': 'AK', 'postal_code': '99576', 'country': 'UNITED STATES'}","#8 MAIN STREET, EKUK SUBDIVISION, EKUK, AK, 99576",[],,
1st Peninsula Plumbing & Heating LLC,10290780,us_ak,2024-11-10,,Limited Liability Company,,,,FALSE,Good Standing,2024-11-12T04:00:22+00:00,2024-11-24T04:01:26+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10290780,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '35581 KENAI SPUR HIGHWAY', 'locality': 'SOLDOTNA', 'region': 'AK', 'postal_code': '99699-7625', 'country': 'UNITED STATES'}","35581 KENAI SPUR HIGHWAY, SOLDOTNA, AK, 99699-7625",[],,
1stROOM Media Production LLC,10282364,us_ak,2024-08-22,,Limited Liability Company,,,,FALSE,Good Standing,2024-09-13T04:19:42+00:00,2024-11-24T04:08:08+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10282364,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': 'DONATUSU UT 92, 7635', 'locality': 'PECS', 'region': None, 'postal_code': None, 'country': 'HUNGARY'}","DONATUSU UT 92, 7635, PECS",[],,
2 Broke Girls Cleaning Company LLC,10286380,us_ak,2024-09-28,,Limited Liability Company,,,,FALSE,Good Standing,2024-09-30T04:00:16+00:00,2024-11-24T04:04:43+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10286380,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '50065 KIVI LAKE DRIVE', 'locality': 'KENAI', 'region': 'AK', 'postal_code': '99611', 'country': 'UNITED STATES'}","50065 KIVI LAKE DRIVE, KENAI, AK, 99611",[],,
"2.DOT, LLC",10288659,us_ak,2024-10-18,,Limited Liability Company,,,,FALSE,Good Standing,2024-10-20T04:05:27+00:00,2024-11-24T04:03:01+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10288659,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3098 AIRPORT WAY', 'locality': 'FAIRBANKS', 'region': 'AK', 'postal_code': '99711', 'country': 'UNITED STATES'}","3098 AIRPORT WAY, FAIRBANKS, AK, 99711",[],,
"20 Burlington Mall Road, Suite 220",10282682,us_ak,2024-08-26,,Business Corporation,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-08-28T04:10:19+00:00,2024-11-24T04:07:47+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10282682,[],"[{'company_name': 'SQ Innovation Inc. ', 'type': 'trading'}]","{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '20 BURLINGTON MALL ROAD, SUITE 220', 'locality': 'BURLINGTON', 'region': 'MA', 'postal_code': '01803', 'country': 'UNITED STATES'}","20 BURLINGTON MALL ROAD, SUITE 220, BURLINGTON, MA, 01803",[],,
"2055 Saratoga Ave, LLC",10278273,us_ak,2024-07-18,,Limited Liability Company,,,,FALSE,Good Standing,2024-07-20T04:45:26+00:00,2024-11-24T04:11:15+00:00,2024-11-23T09:10:16+00:00,https://opencorporates.com/companies/us_ak/10278273,[],[],"{'publisher': 'Alaska Department of Commerce, Community, and Economic Development', 'url': 'https://www.commerce.alaska.gov/cbp/main/search/entities', 'retrieved_at': '2024-11-23T09:10:16+00:00'}","{'street_address': '3225 MCLEOD DR STE 100', 'locality': 'LAS VEGAS', 'region': 'NV', 'postal_code': '89121', 'country': 'UNITED STATES'}","3225 MCLEOD DR STE 100, LAS VEGAS, NV, 89121",[],,
